Date,Price,Open,High,Low,Vol.,Change %
2011-12-08,4943.65,5037.4,5049.05,4921.45,178.85M,-0.0235
2011-12-07,5062.6,5050.1,5099.25,5032.25,169.43M,0.0047
2011-12-05,5039.15,5036.5,5055.4,5002.55,137.25M,-0.0022
2011-12-02,5050.15,4940.85,5062.55,4918.4,180.19M,0.0229
2011-12-01,4936.85,4970.85,5011.9,4916.7,183.92M,0.0217
2011-11-30,4832.05,4766.15,4851.55,4754.8,282.22M,0.0056
2011-11-29,4805.1,4864.2,4866.1,4787.1,155.57M,-0.0095
2011-11-28,4851.3,4769.3,4859.1,4766.4,145.26M,0.03
2011-11-25,4710.05,4731.3,4767.3,4693.1,162.84M,-0.0098
2011-11-24,4756.45,4707.55,4771.1,4639.1,213.36M,0.0106
2011-11-23,4706.45,4779.5,4779.5,4640.95,178.82M,-0.022
2011-11-22,4812.35,4794.85,4854.0,4782.55,174.21M,0.0071
2011-11-21,4778.35,4873.8,4873.8,4764.8,154.12M,-0.026
2011-11-18,4905.8,4899.15,4915.9,4837.95,192.27M,-0.0059
2011-11-17,4934.75,5027.1,5036.8,4919.45,149.24M,-0.019
2011-11-16,5030.45,5059.1,5065.2,4989.5,161.41M,-0.0075
2011-11-15,5068.5,5131.2,5158.75,5052.85,149.59M,-0.0155
2011-11-14,5148.35,5217.35,5228.9,5140.55,134.45M,-0.004
2011-11-11,5168.85,5159.75,5198.6,5142.25,168.51M,-0.01
2011-11-09,5221.05,5309.7,5317.5,5211.75,146.43M,-0.0129
2011-11-08,5289.35,5292.25,5304.25,5252.0,120.65M,0.001
2011-11-04,5284.2,5325.4,5326.45,5256.8,149.02M,0.0035
2011-11-03,5265.75,5241.55,5281.6,5201.85,160.28M,0.0014
2011-11-02,5258.45,5216.75,5300.1,5204.95,144.38M,0.0001
2011-11-01,5257.95,5278.6,5310.85,5238.3,152.49M,-0.0129
2011-10-31,5326.6,5358.9,5360.25,5314.6,149.48M,-0.0064
2011-10-28,5360.7,5341.9,5399.7,5322.8,246.08M,0.0305
2011-10-26,5201.8,5214.95,5219.25,5196.15,27.50M,0.002
2011-10-25,5191.6,5137.9,5211.0,5085.55,221.08M,0.0183
2011-10-24,5098.35,5114.7,5145.65,5084.75,126.07M,0.0096
2011-10-21,5049.95,5106.6,5120.75,5037.95,109.89M,-0.0082
2011-10-20,5091.9,5086.55,5099.0,5033.95,119.33M,-0.0092
2011-10-19,5139.15,5080.45,5148.05,5075.3,117.47M,0.0202
2011-10-18,5037.5,5049.45,5057.5,5011.05,125.55M,-0.0158
2011-10-17,5118.25,5156.2,5160.2,5084.5,130.46M,-0.0027
2011-10-14,5132.3,5057.35,5141.4,5056.6,157.78M,0.0107
2011-10-13,5077.85,5130.8,5136.95,5067.65,157.30M,-0.0042
2011-10-12,5099.4,5011.2,5109.8,4997.65,188.01M,0.0251
2011-10-11,4974.35,5019.9,5045.1,4964.0,182.04M,-0.0011
2011-10-10,4979.6,4886.85,4991.15,4882.05,188.84M,0.0187
2011-10-07,4888.05,4883.65,4922.6,4861.2,198.29M,0.0288
2011-10-05,4751.3,4791.3,4827.8,4741.0,179.14M,-0.0044
2011-10-04,4772.15,4823.5,4869.75,4728.3,184.41M,-0.016
2011-10-03,4849.5,4874.4,4879.15,4823.9,148.92M,-0.019
2011-09-30,4943.25,4990.15,5025.55,4924.3,201.96M,-0.0144
2011-09-29,5015.45,4924.2,5034.25,4906.0,216.16M,0.0141
2011-09-28,4945.9,5005.5,5006.05,4918.45,166.87M,-0.0051
2011-09-27,4971.25,4905.15,4982.95,4905.15,151.31M,0.0281
2011-09-26,4835.4,4878.6,4879.8,4758.85,156.08M,-0.0066
2011-09-23,4867.75,4873.75,4930.25,4829.6,205.77M,-0.0114
2011-09-22,4923.65,5054.45,5059.85,4907.75,147.61M,-0.0408
2011-09-21,5133.25,5153.75,5168.4,5109.85,132.92M,-0.0014
2011-09-20,5140.2,5042.55,5149.9,5035.25,146.60M,0.0215
2011-09-19,5031.95,5068.4,5068.4,5019.25,115.74M,-0.0103
2011-09-16,5084.25,5123.35,5143.6,5068.1,225.19M,0.0017
2011-09-15,5075.7,5062.35,5091.45,4967.45,153.65M,0.0126
2011-09-14,5012.55,4965.05,5026.15,4917.4,154.28M,0.0145
2011-09-13,4940.95,4977.8,5030.15,4911.05,146.00M,-0.0012
2011-09-12,4946.8,4981.7,4985.6,4911.25,135.50M,-0.0223
2011-09-09,5059.45,5161.3,5163.75,5046.8,158.71M,-0.0182
2011-09-08,5153.25,5139.2,5169.25,5098.25,140.86M,0.0056
2011-09-07,5124.65,5080.15,5154.5,5076.3,193.86M,0.0119
2011-09-06,5064.3,4993.35,5072.9,4942.9,183.68M,0.0094
2011-09-05,5017.2,4998.9,5030.3,4964.45,162.90M,-0.0045
2011-09-02,5040.0,5109.8,5113.7,4993.35,195.06M,0.0078
2011-08-30,5001.0,4973.25,5016.25,4927.55,181.54M,0.0165
2011-08-29,4919.6,4806.2,4934.4,4806.05,145.12M,0.0362
2011-08-26,4747.8,4839.25,4872.0,4720.0,149.72M,-0.019
2011-08-25,4839.6,4914.65,4915.85,4825.05,184.91M,-0.0101
2011-08-24,4888.9,4934.35,4962.4,4875.3,129.41M,-0.0121
2011-08-23,4948.9,4925.15,4965.8,4863.8,130.01M,0.0102
2011-08-22,4898.8,4843.7,4910.05,4808.75,123.81M,0.011
2011-08-19,4845.65,4859.3,4893.6,4796.1,166.70M,-0.0199
2011-08-18,4944.15,5077.95,5078.6,4932.15,139.82M,-0.0222
2011-08-17,5056.6,5030.3,5112.15,5017.25,143.34M,0.0041
2011-08-16,5035.8,5125.75,5132.2,5015.4,130.90M,-0.0073
2011-08-12,5072.95,5194.4,5194.45,5053.35,128.84M,-0.0127
2011-08-11,5138.3,5128.0,5184.95,5121.0,113.04M,-0.0044
2011-08-10,5161.0,5196.55,5197.95,5123.35,158.40M,0.0174
2011-08-09,5072.85,4947.9,5167.0,4946.45,233.87M,-0.0089
2011-08-08,5118.5,5083.85,5204.2,5054.05,188.31M,-0.0178
2011-08-05,5211.25,5204.35,5229.65,5116.45,196.02M,-0.0226
2011-08-04,5331.8,5412.4,5434.5,5323.15,118.48M,-0.0135
2011-08-03,5404.8,5402.0,5422.6,5378.85,133.22M,-0.0095
2011-08-02,5456.55,5493.2,5496.3,5433.65,110.37M,-0.0109
2011-08-01,5516.8,5527.5,5551.9,5486.45,98.96M,0.0063
2011-07-29,5482.0,5479.0,5520.3,5453.95,156.13M,-0.001
2011-07-28,5487.75,5492.4,5512.1,5475.65,164.52M,-0.0106
2011-07-27,5546.8,5588.55,5591.7,5521.5,122.32M,-0.005
2011-07-26,5574.85,5688.45,5702.25,5560.15,134.11M,-0.0186
2011-07-25,5680.3,5633.8,5700.55,5616.7,142.01M,0.0082
2011-07-22,5633.95,5576.95,5642.2,5567.1,106.78M,0.0167
2011-07-21,5541.6,5554.6,5578.9,5532.7,76.33M,-0.0046
2011-07-20,5567.05,5642.05,5645.4,5555.1,87.09M,-0.0083
2011-07-19,5613.55,5569.85,5627.65,5557.2,86.56M,0.0084
2011-07-18,5567.05,5581.75,5596.6,5550.95,73.61M,-0.0025
2011-07-15,5581.1,5602.95,5631.7,5562.75,80.43M,-0.0033
2011-07-14,5599.8,5569.0,5653.95,5541.7,123.02M,0.0026
2011-07-13,5585.45,5542.05,5596.15,5541.4,106.02M,0.0107
2011-07-12,5526.15,5556.9,5580.25,5496.95,104.91M,-0.016
2011-07-11,5616.1,5648.05,5652.9,5601.7,78.90M,-0.0079
2011-07-08,5660.65,5734.65,5740.4,5651.05,129.28M,-0.0119
2011-07-07,5728.95,5633.35,5737.15,5632.95,112.22M,0.0184
2011-07-06,5625.45,5622.7,5655.4,5610.75,86.11M,-0.0012
2011-07-05,5632.1,5659.85,5659.85,5612.3,100.78M,-0.0033
2011-07-04,5650.5,5679.55,5679.65,5633.1,103.53M,0.0041
2011-07-01,5627.2,5705.75,5705.8,5609.75,141.09M,-0.0036
2011-06-30,5647.4,5614.5,5657.9,5606.1,179.22M,0.0084
2011-06-29,5600.45,5566.5,5608.65,5566.5,124.59M,0.0099
2011-06-28,5545.3,5548.85,5558.3,5496.35,114.41M,0.0034
2011-06-27,5526.6,5441.2,5552.65,5434.25,143.40M,0.0101
2011-06-24,5471.25,5343.4,5477.85,5343.4,140.10M,0.0284
2011-06-23,5320.0,5269.1,5330.6,5252.25,89.00M,0.0079
2011-06-22,5278.3,5304.65,5310.5,5262.5,95.77M,0.0005
2011-06-21,5275.85,5280.8,5322.45,5257.0,107.19M,0.0034
2011-06-20,5257.9,5372.2,5377.4,5195.9,135.34M,-0.0202
2011-06-17,5366.4,5412.5,5421.15,5355.85,97.88M,-0.0056
2011-06-16,5396.75,5419.65,5447.5,5389.8,128.06M,-0.0093
2011-06-15,5447.5,5494.45,5499.35,5438.95,95.88M,-0.0096
2011-06-14,5500.5,5485.6,5520.15,5484.2,97.84M,0.0032
2011-06-13,5482.8,5469.85,5496.7,5436.95,80.11M,-0.0005
2011-06-10,5485.8,5518.05,5521.45,5457.45,84.19M,-0.0064
2011-06-09,5521.05,5523.55,5540.1,5502.05,87.03M,-0.001
2011-06-08,5526.85,5535.25,5556.6,5514.9,92.93M,-0.0053
2011-06-07,5556.15,5509.15,5570.1,5507.8,81.86M,0.0044
2011-06-06,5532.05,5504.3,5542.65,5479.85,77.14M,0.0028
2011-06-03,5516.75,5565.7,5604.95,5507.2,101.02M,-0.0061
2011-06-02,5550.35,5529.9,5568.2,5521.95,110.95M,-0.0074
2011-06-01,5592.0,5561.05,5597.35,5559.45,98.63M,0.0057
2011-05-31,5560.15,5492.0,5571.6,5489.7,149.41M,0.0159
2011-05-30,5473.1,5493.75,5509.3,5458.6,100.77M,-0.0005
2011-05-27,5476.1,5413.7,5485.8,5413.6,117.23M,0.0118
2011-05-26,5412.35,5372.75,5422.2,5356.35,161.61M,0.0119
2011-05-25,5348.95,5389.1,5389.1,5328.7,99.92M,-0.0085
2011-05-24,5394.85,5385.1,5422.6,5367.45,100.05M,0.0015
2011-05-23,5386.55,5456.7,5456.7,5373.0,94.67M,-0.0182
2011-05-20,5486.35,5450.65,5517.55,5432.75,127.40M,0.0107
2011-05-19,5428.1,5448.15,5452.6,5411.25,94.18M,0.0014
2011-05-18,5420.6,5448.2,5460.5,5401.25,107.36M,-0.0034
2011-05-17,5438.95,5496.1,5523.85,5421.05,109.20M,-0.0109
2011-05-16,5499.0,5541.7,5541.8,5487.65,94.22M,-0.0083
2011-05-13,5544.75,5492.35,5605.0,5472.15,119.42M,0.0107
2011-05-12,5486.15,5537.8,5572.5,5476.3,91.63M,-0.0142
2011-05-11,5565.05,5547.2,5574.7,5525.0,82.51M,0.0043
2011-05-10,5541.25,5555.55,5592.9,5514.55,88.82M,-0.0018
2011-05-09,5551.1,5575.2,5586.05,5502.4,75.44M,-0.0001
2011-05-06,5551.45,5477.65,5564.4,5472.45,122.68M,0.0168
2011-05-05,5459.85,5531.6,5560.3,5443.65,126.43M,-0.014
2011-05-04,5537.15,5567.7,5578.8,5503.0,119.08M,-0.005
2011-05-03,5565.25,5689.7,5710.8,5554.85,125.52M,-0.0239
2011-05-02,5701.3,5766.9,5775.25,5687.7,86.51M,-0.0084
2011-04-29,5749.5,5782.5,5804.3,5706.05,184.75M,-0.0062
2011-04-28,5785.45,5851.35,5856.4,5776.95,159.34M,-0.0083
2011-04-27,5833.9,5884.2,5892.35,5819.95,108.74M,-0.0059
2011-04-26,5868.4,5876.85,5893.2,5791.55,117.17M,-0.001
2011-04-25,5874.5,5859.6,5906.6,5857.0,94.38M,-0.0017
2011-04-21,5884.7,5882.85,5912.9,5864.35,119.75M,0.0056
2011-04-20,5851.65,5786.05,5857.35,5759.65,117.90M,0.0193
2011-04-19,5740.75,5716.0,5762.95,5693.25,101.24M,0.002
2011-04-18,5729.1,5824.35,5897.9,5722.25,121.11M,-0.0164
2011-04-15,5824.55,5898.75,5907.35,5806.45,140.59M,-0.0147
2011-04-13,5911.5,5747.95,5923.6,5735.55,145.70M,0.0217
2011-04-11,5785.7,5805.35,5830.3,5777.9,92.73M,-0.0096
2011-04-08,5842.0,5886.75,5926.95,5822.0,99.86M,-0.0074
2011-04-07,5885.7,5888.55,5906.1,5866.25,98.16M,-0.001
2011-04-06,5891.75,5908.0,5944.45,5868.8,125.96M,-0.0031
2011-04-05,5910.05,5923.85,5928.65,5855.85,110.63M,0.0003
2011-04-04,5908.45,5842.0,5918.7,5833.2,106.39M,0.0141
2011-04-01,5826.05,5835.0,5860.2,5810.4,118.32M,-0.0013
2011-03-31,5833.75,5803.05,5872.0,5778.65,219.44M,0.008
2011-03-30,5787.65,5755.8,5803.15,5753.9,133.21M,0.0089
2011-03-29,5736.35,5686.5,5770.35,5680.7,140.48M,0.0086
2011-03-28,5687.25,5645.25,5709.1,5643.2,130.72M,0.0058
2011-03-25,5654.25,5588.65,5667.1,5560.95,133.45M,0.0239
2011-03-24,5522.4,5501.8,5529.0,5496.1,115.26M,0.0077
2011-03-23,5480.25,5411.4,5484.95,5401.95,112.04M,0.0123
2011-03-22,5413.85,5390.85,5428.15,5376.15,94.94M,0.0092
2011-03-21,5364.75,5408.75,5413.3,5348.2,107.18M,-0.0017
2011-03-18,5373.7,5475.35,5483.05,5366.4,129.49M,-0.0134
2011-03-17,5446.65,5455.4,5510.05,5435.3,135.26M,-0.0117
2011-03-16,5511.15,5475.95,5535.1,5475.95,135.20M,0.0113
2011-03-15,5449.65,5420.0,5497.85,5373.65,191.04M,-0.0148
2011-03-14,5531.5,5436.5,5537.3,5434.25,173.52M,0.0158
2011-03-11,5445.45,5456.15,5502.7,5411.55,133.44M,-0.0089
2011-03-10,5494.4,5516.1,5516.3,5468.45,135.73M,-0.0066
2011-03-09,5531.0,5542.4,5563.3,5477.45,149.82M,0.0018
2011-03-08,5520.8,5466.1,5530.55,5464.75,127.51M,0.0106
2011-03-07,5463.15,5490.05,5491.25,5408.45,134.58M,-0.0136
2011-03-04,5538.75,5586.2,5608.2,5524.1,162.01M,0.0005
2011-03-03,5536.2,5478.45,5570.75,5468.25,218.80M,0.0025
2011-03-01,5522.3,5382.0,5533.05,5373.55,210.50M,0.0354
2011-02-28,5333.25,5330.15,5477.0,5308.6,317.25M,0.0056
2011-02-25,5303.55,5321.05,5338.2,5232.75,193.54M,0.0078
2011-02-24,5262.7,5408.75,5423.4,5242.5,259.35M,-0.0321
2011-02-23,5437.35,5452.45,5495.2,5427.55,173.58M,-0.0058
2011-02-22,5469.2,5504.4,5519.45,5437.3,166.27M,-0.009
2011-02-21,5518.6,5456.6,5526.25,5413.1,137.63M,0.0109
2011-02-18,5458.95,5557.55,5599.25,5441.95,180.91M,-0.0158
2011-02-17,5546.45,5501.7,5553.0,5463.4,143.67M,0.0118
2011-02-16,5481.7,5467.6,5504.8,5460.35,140.52M,0.0001
2011-02-15,5481.0,5467.75,5506.5,5408.35,170.46M,0.0046
2011-02-14,5456.0,5340.25,5463.8,5340.25,175.71M,0.0275
2011-02-11,5310.0,5219.65,5319.45,5177.7,211.25M,0.0161
2011-02-10,5225.8,5246.05,5272.6,5196.8,225.24M,-0.0053
2011-02-09,5253.55,5293.05,5339.45,5225.65,246.53M,-0.0111
2011-02-08,5312.55,5432.35,5432.35,5303.4,155.60M,-0.0155
2011-02-07,5396.0,5430.15,5440.35,5376.95,150.45M,0.0
2011-02-04,5395.75,5519.9,5556.3,5369.05,187.82M,-0.0237
2011-02-03,5526.75,5430.45,5532.65,5418.0,154.23M,0.0174
2011-02-02,5432.0,5469.55,5490.6,5415.65,172.20M,0.0027
2011-02-01,5417.2,5537.3,5539.15,5402.0,171.23M,-0.0161
2011-01-31,5505.9,5452.55,5526.85,5416.65,177.85M,-0.0011
2011-01-28,5512.15,5614.0,5614.4,5459.55,173.11M,-0.0164
2011-01-27,5604.3,5725.3,5726.1,5594.95,201.50M,-0.0146
2011-01-25,5687.4,5763.3,5801.55,5680.65,126.13M,-0.0097
2011-01-24,5743.25,5717.1,5756.0,5697.75,108.83M,0.0082
2011-01-21,5696.5,5692.05,5717.55,5674.5,119.99M,-0.0026
2011-01-20,5711.6,5656.0,5729.45,5634.5,130.50M,0.0036
2011-01-19,5691.05,5737.35,5747.65,5662.55,146.72M,-0.0058
2011-01-18,5724.05,5682.55,5730.5,5671.25,141.01M,0.0123
2011-01-17,5654.75,5648.8,5696.15,5624.15,148.50M,0.0
2011-01-14,5654.55,5752.1,5833.65,5639.65,174.57M,-0.0169
2011-01-13,5751.9,5850.75,5857.75,5736.7,175.35M,-0.019
2011-01-12,5863.25,5800.05,5874.2,5711.3,188.12M,0.019
2011-01-11,5754.1,5767.95,5842.6,5698.2,161.26M,-0.0015
2011-01-10,5762.85,5901.3,5907.25,5740.95,156.95M,-0.024
2011-01-07,5904.6,6030.9,6051.2,5883.6,171.81M,-0.0238
2011-01-06,6048.25,6107.0,6116.15,6022.3,152.34M,-0.0052
2011-01-05,6079.8,6141.35,6141.35,6062.35,139.61M,-0.0108
2011-01-04,6146.35,6172.75,6181.05,6124.4,181.73M,-0.0018
2011-01-03,6157.6,6177.45,6178.55,6147.2,96.03M,0.0038
2010-12-31,6134.5,6105.1,6147.3,6103.55,113.76M,0.0054
2010-12-30,6101.85,6062.35,6106.4,6062.35,194.35M,0.0068
2010-12-29,6060.35,6005.15,6067.55,6002.85,93.00M,0.0107
2010-12-28,5996.0,6005.35,6010.9,5982.25,90.72M,-0.0004
2010-12-27,5998.1,6013.3,6045.75,5991.1,95.96M,-0.0022
2010-12-24,6011.6,5940.25,6017.35,5940.25,123.58M,0.0053
2010-12-23,5980.0,6005.9,6006.45,5964.6,85.46M,-0.0007
2010-12-22,5984.4,6019.0,6023.8,5958.0,118.82M,-0.0027
2010-12-21,6000.65,5960.4,6007.45,5960.05,126.54M,0.009
2010-12-20,5947.05,5926.85,5985.0,5900.25,121.82M,-0.0003
2010-12-16,5948.75,5910.55,5956.15,5855.05,149.83M,0.0096
2010-12-15,5892.3,5931.15,5942.75,5865.8,126.32M,-0.0087
2010-12-14,5944.1,5928.7,5953.95,5888.75,125.30M,0.0062
2010-12-13,5907.65,5882.65,5913.8,5795.9,138.23M,0.0086
2010-12-10,5857.35,5761.0,5865.5,5721.15,167.49M,0.0158
2010-12-09,5766.5,5924.25,5927.3,5742.3,169.51M,-0.0232
2010-12-08,5903.7,5954.4,5960.0,5878.6,122.57M,-0.0122
2010-12-07,5976.55,5995.05,6001.0,5939.7,145.41M,-0.0026
2010-12-06,5992.25,6033.65,6069.45,5981.7,145.32M,-0.0001
2010-12-03,5992.8,6013.35,6025.4,5964.25,165.38M,-0.0031
2010-12-02,6011.7,6023.05,6029.5,5980.6,197.38M,0.0085
2010-12-01,5960.9,5871.0,5971.0,5865.55,173.36M,0.0167
2010-11-30,5862.7,5811.6,5892.25,5768.35,217.96M,0.0056
2010-11-29,5830.0,5789.95,5843.15,5754.7,155.07M,0.0136
2010-11-26,5751.95,5828.55,5838.5,5690.35,287.20M,-0.0082
2010-11-25,5799.75,5883.95,5907.1,5780.35,371.67M,-0.0113
2010-11-24,5865.75,5946.8,5976.65,5833.6,125.85M,-0.0116
2010-11-23,5934.75,5971.55,5973.35,5824.95,158.87M,-0.0125
2010-11-22,6010.0,5920.9,6020.25,5905.15,123.42M,0.0203
2010-11-19,5890.3,6011.3,6013.25,5863.95,150.74M,-0.0181
2010-11-18,5998.8,6075.95,6076.2,5906.75,190.22M,0.0017
2010-11-16,5988.7,6143.45,6144.05,5970.6,139.19M,-0.0217
2010-11-15,6121.6,6079.9,6128.75,6039.4,124.27M,0.0082
2010-11-12,6071.65,6182.3,6202.5,6056.75,155.20M,-0.0198
2010-11-11,6194.25,6286.35,6296.55,6179.5,169.30M,-0.013
2010-11-10,6275.7,6303.2,6307.65,6269.25,125.61M,-0.0041
2010-11-09,6301.55,6281.0,6310.9,6243.55,139.82M,0.0045
2010-11-08,6273.2,6335.25,6335.9,6265.35,153.93M,-0.0062
2010-11-05,6312.45,6321.85,6338.5,6303.1,27.18M,0.0049
2010-11-04,6281.8,6209.6,6290.15,6199.35,125.03M,0.0197
2010-11-03,6160.5,6150.6,6182.5,6146.8,111.32M,0.0068
2010-11-02,6119.0,6127.55,6138.1,6094.4,122.09M,0.0002
2010-11-01,6117.55,6092.3,6132.4,6084.75,128.91M,0.0166
2010-10-29,6017.7,6021.15,6032.65,5937.1,137.88M,0.005
2010-10-28,5987.7,6039.95,6071.1,5968.1,228.79M,-0.0041
2010-10-27,6012.65,6075.45,6075.95,5987.55,116.71M,-0.0114
2010-10-26,6082.0,6116.3,6120.25,6074.65,113.45M,-0.0039
2010-10-25,6105.8,6101.25,6151.3,6094.6,123.12M,0.0066
2010-10-22,6066.05,6113.4,6121.1,6041.35,109.38M,-0.0058
2010-10-21,6101.5,6008.9,6113.5,5984.9,123.10M,0.02
2010-10-20,5982.1,6002.95,6038.1,5966.75,105.11M,-0.0075
2010-10-19,6027.3,6114.45,6127.05,6008.15,130.46M,-0.008
2010-10-18,6075.95,6112.75,6115.1,5985.1,138.75M,0.0022
2010-10-15,6062.65,6175.9,6200.6,6050.35,111.06M,-0.0186
2010-10-14,6177.35,6234.3,6284.1,6157.9,128.49M,-0.0091
2010-10-13,6233.9,6091.45,6240.25,6089.75,148.66M,0.0235
2010-10-12,6090.9,6135.95,6144.95,6057.95,109.94M,-0.0073
2010-10-11,6135.85,6105.95,6187.75,6105.95,115.78M,0.0053
2010-10-08,6103.45,6121.4,6148.6,6067.0,134.64M,-0.0028
2010-10-07,6120.3,6186.85,6199.45,6107.5,168.88M,-0.0107
2010-10-06,6186.45,6150.95,6223.4,6148.6,152.50M,0.0066
2010-10-05,6145.8,6159.45,6188.35,6118.05,145.24M,-0.0022
2010-10-04,6159.45,6144.7,6222.1,6144.7,184.60M,0.0026
2010-10-01,6143.4,6030.3,6153.1,6030.3,179.17M,0.0188
2010-09-30,6029.95,5991.35,6048.45,5963.6,217.77M,0.0065
2010-09-29,5991.3,6029.15,6071.55,5979.65,183.15M,-0.0063
2010-09-28,6029.5,6036.05,6049.8,5991.3,170.65M,-0.001
2010-09-27,6035.65,6018.3,6073.5,6018.3,166.77M,0.0029
2010-09-24,6018.3,5959.45,6029.1,5951.2,176.46M,0.0099
2010-09-23,5959.55,5991.05,6006.8,5932.4,135.58M,-0.0052
2010-09-22,5991.0,6008.4,6037.4,5946.45,170.15M,-0.003
2010-09-21,6009.05,5980.5,6032.8,5961.85,200.95M,0.0048
2010-09-20,5980.45,5885.05,5989.5,5885.05,193.48M,0.0162
2010-09-17,5884.95,5828.7,5898.4,5828.7,211.38M,0.0097
2010-09-16,5828.7,5861.1,5901.65,5815.8,192.47M,-0.0055
2010-09-15,5860.95,5795.25,5869.45,5792.2,187.21M,0.0113
2010-09-14,5795.55,5760.3,5838.45,5760.3,188.43M,0.0062
2010-09-13,5760.0,5639.2,5770.6,5639.2,152.80M,0.0213
2010-09-09,5640.05,5608.3,5647.45,5608.1,138.06M,0.0057
2010-09-08,5607.85,5604.25,5625.3,5567.75,135.33M,0.0007
2010-09-07,5604.0,5575.9,5625.5,5571.65,177.48M,0.0049
2010-09-06,5576.95,5479.55,5589.4,5479.55,158.94M,0.0178
2010-09-03,5479.4,5486.3,5510.4,5473.65,146.81M,-0.0012
2010-09-02,5486.15,5471.9,5513.95,5471.85,159.67M,0.0026
2010-09-01,5471.85,5403.05,5478.6,5403.05,144.23M,0.0129
2010-08-31,5402.4,5413.55,5413.9,5348.9,157.13M,-0.0024
2010-08-30,5415.45,5408.9,5469.0,5390.35,113.84M,0.0012
2010-08-27,5408.7,5489.6,5495.2,5391.95,142.33M,-0.0126
2010-08-26,5477.9,5462.1,5486.55,5454.7,186.38M,0.0028
2010-08-25,5462.35,5505.3,5506.15,5452.55,157.76M,-0.0078
2010-08-24,5505.1,5541.1,5547.25,5488.45,139.15M,-0.0069
2010-08-23,5543.5,5531.15,5549.8,5519.4,118.74M,0.0023
2010-08-20,5530.65,5540.8,5546.6,5513.35,144.07M,-0.0017
2010-08-19,5540.2,5478.25,5544.7,5478.1,167.74M,0.0111
2010-08-18,5479.15,5416.25,5487.95,5416.25,154.25M,0.012
2010-08-17,5414.15,5422.15,5443.55,5408.8,138.28M,-0.0008
2010-08-16,5418.3,5452.1,5465.25,5397.4,189.45M,-0.0062
2010-08-13,5452.1,5420.65,5476.5,5415.5,154.91M,0.0066
2010-08-12,5416.45,5418.7,5431.1,5372.45,172.04M,-0.0008
2010-08-11,5420.6,5460.7,5474.6,5412.0,174.63M,-0.0073
2010-08-10,5460.7,5486.8,5491.45,5445.35,164.22M,-0.0046
2010-08-09,5486.15,5439.8,5492.3,5433.25,137.00M,0.0086
2010-08-06,5439.25,5448.25,5471.9,5431.35,116.67M,-0.0014
2010-08-05,5447.1,5470.15,5487.15,5443.1,129.64M,-0.0038
2010-08-04,5467.85,5441.35,5481.9,5428.4,120.78M,0.0052
2010-08-03,5439.55,5432.5,5459.2,5426.4,130.73M,0.0015
2010-08-02,5431.65,5369.55,5438.85,5351.3,104.23M,0.0119
2010-07-30,5367.6,5408.4,5413.25,5349.2,131.80M,-0.0076
2010-07-29,5408.9,5397.85,5415.85,5381.55,162.31M,0.0021
2010-07-28,5397.55,5436.1,5447.85,5386.25,146.94M,-0.0061
2010-07-27,5430.6,5420.2,5450.95,5407.2,155.31M,0.0022
2010-07-26,5418.6,5446.55,5466.25,5409.2,147.33M,-0.0056
2010-07-23,5449.1,5441.9,5477.5,5435.15,165.93M,0.0013
2010-07-22,5441.95,5399.15,5447.15,5372.2,156.00M,0.0079
2010-07-21,5399.35,5368.85,5409.1,5368.85,122.86M,0.0058
2010-07-20,5368.0,5387.0,5416.45,5353.6,121.63M,-0.0034
2010-07-19,5386.45,5392.7,5409.1,5361.5,116.59M,-0.0014
2010-07-16,5393.9,5376.65,5401.35,5374.4,143.22M,0.0028
2010-07-15,5378.75,5387.1,5399.2,5360.6,155.12M,-0.0014
2010-07-14,5386.15,5402.0,5453.45,5371.7,211.04M,-0.0027
2010-07-13,5400.65,5370.2,5406.2,5357.85,226.05M,0.0033
2010-07-12,5383.0,5352.25,5402.7,5351.6,189.50M,0.0057
2010-07-09,5352.45,5297.2,5359.05,5297.2,216.66M,0.0105
2010-07-08,5296.85,5242.0,5320.5,5242.0,127.30M,0.0106
2010-07-07,5241.1,5293.1,5296.75,5233.45,132.39M,-0.0091
2010-07-06,5289.05,5236.1,5297.45,5231.5,115.51M,0.0102
2010-07-05,5235.9,5237.0,5252.75,5225.85,100.62M,-0.0002
2010-07-02,5237.1,5251.25,5277.25,5225.6,149.98M,-0.0027
2010-07-01,5251.4,5312.05,5312.55,5232.1,141.43M,-0.0115
2010-06-30,5312.5,5254.25,5320.35,5210.0,183.72M,0.0107
2010-06-29,5256.15,5333.55,5334.15,5235.8,158.72M,-0.0145
2010-06-28,5333.5,5271.1,5339.45,5270.75,154.14M,0.0122
2010-06-25,5269.05,5320.5,5320.5,5259.9,164.97M,-0.0097
2010-06-24,5320.6,5323.25,5348.3,5284.55,218.79M,-0.0005
2010-06-23,5323.15,5316.15,5333.3,5288.15,150.16M,0.0012
2010-06-22,5316.55,5353.95,5354.35,5311.05,162.04M,-0.0069
2010-06-21,5353.3,5266.5,5366.75,5266.5,186.20M,0.0172
2010-06-18,5262.6,5274.95,5302.3,5245.5,205.20M,-0.0023
2010-06-17,5274.85,5233.65,5285.55,5206.55,189.95M,0.0079
2010-06-16,5233.35,5225.05,5255.65,5214.9,203.73M,0.0021
2010-06-15,5222.35,5201.3,5231.45,5171.05,218.93M,0.0047
2010-06-14,5197.7,5120.15,5201.25,5120.15,158.83M,0.0153
